-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65791,0.7531
0.99943,0.033863
0.70647,-0.70774
0.047295,-0.99888
-0.47653,-0.87916
-0.70821,-0.706
-0.76138,-0.6483
-0.74377,-0.66844
-0.71834,-0.6957
-0.70784,-0.70638
-0.70732,-0.7069
-0.70711,-0.70711
-0.70728,-0.70693
-0.70741,-0.7068
-0.71486,-0.69927
-0.73807,-0.67472
-0.76089,-0.64888
-0.72894,-0.68458
-0.5437,-0.83928
-0.079728,-0.99682
0.59558,-0.8033
0.9962,-0.087054
0.71788,0.69616
0.048757,0.99881
-0.46677,0.88438
-0.67619,0.73672
-0.71557,0.69855
-0.75297,0.65805
-0.89212,0.45179
-1,0.0030352
-0.8795,-0.4759
-0.72166,-0.69225
-0.80929,-0.58741
-0.99619,-0.087154
-0.764,0.64522
-0.057229,0.99836
0.52133,0.85336
0.69761,0.71648
0.53523,0.84471
0.057761,0.99833
-0.45169,0.89218
-0.65845,0.75262
-0.52164,0.85317
-0.056732,0.99839
0.45195,0.89204
0.65845,0.75262
0.52143,0.8533
0.0563,0.99841
-0.46176,0.887
-0.69151,0.72237
-0.58717,0.80946
-0.087154,0.99619
0.64541,0.76383
0.99839,0.056797
0.84742,-0.53092
0.68419,-0.7293
0.7933,-0.60883
0.99115,-0.13271
0.81258,0.58285
0.087651,0.99615
-0.704,0.7102
-0.99999,0.0035333
-0.83895,-0.5442
-0.68376,-0.72971
-0.79978,-0.60029
-0.9961,-0.088182
-0.76403,0.64519
-0.056797,0.99839
0.53092,0.84742
0.7293,0.68419
0.60883,0.7933
0.13271,0.99115
-0.58285,0.81258
-0.99615,0.087651
-0.7102,-0.704
-0.0035333,-0.99999
0.54441,-0.83882
0.73001,-0.68344
0.60907,-0.79312
0.13271,-0.99115
-0.58285,-0.81258
-0.99615,-0.087651
-0.7102,0.704
-0.0035333,0.99999
0.54441,0.83882
0.73001,0.68344
0.60907,0.79312
0.13271,0.99115
-0.58264,0.81273
-0.99611,0.088081
-0.71792,-0.69613
-0.048326,-0.99883
0.47649,-0.87918
0.70852,-0.70569
0.76832,-0.64006
0.77269,-0.63478
0.76395,-0.64527
0.69797,-0.71613
0.4665,-0.88452
0.0044987,-0.99999
-0.46591,-0.88483
-0.65923,-0.75194
-0.52168,-0.85314
-0.0563,-0.99841
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65791,0.7531
0.99943,0.033863
0.70647,-0.70774
0.047295,-0.99888
-0.47653,-0.87916
-0.70821,-0.706
-0.76138,-0.6483
-0.74377,-0.66844
-0.71834,-0.6957
-0.70784,-0.70638
-0.70732,-0.7069
-0.70711,-0.70711
-0.70728,-0.70693
-0.70741,-0.7068
-0.71486,-0.69927
-0.73807,-0.67472
-0.76089,-0.64888
-0.72894,-0.68458
-0.5437,-0.83928
-0.079728,-0.99682
0.59558,-0.8033
0.9962,-0.087054
0.71788,0.69616
0.048757,0.99881
-0.46677,0.88438
-0.67619,0.73672
-0.71557,0.69855
-0.75297,0.65805
-0.89212,0.45179
-1,0.0030352
-0.8795,-0.4759
-0.72166,-0.69225
-0.80929,-0.58741
-0.99619,-0.087154
-0.764,0.64522
-0.057229,0.99836
0.52133,0.85336
0.69761,0.71648
0.53523,0.84471
0.057761,0.99833
-0.45169,0.89218
-0.65845,0.75262
-0.52164,0.85317
-0.056732,0.99839
0.45195,0.89204
0.65845,0.75262
0.52143,0.8533
0.0563,0.99841
-0.46176,0.887
-0.69151,0.72237
-0.58717,0.80946
-0.087154,0.99619
0.64541,0.76383
0.99839,0.056797
0.84742,-0.53092
0.68419,-0.7293
0.7933,-0.60883
0.99115,-0.13271
0.81258,0.58285
0.087651,0.99615
-0.704,0.7102
-0.99999,0.0035333
-0.83895,-0.5442
-0.68376,-0.72971
-0.79978,-0.60029
-0.9961,-0.088182
-0.76403,0.64519
-0.056797,0.99839
0.53092,0.84742
0.7293,0.68419
0.60883,0.7933
0.13271,0.99115
-0.58285,0.81258
-0.99615,0.087651
-0.7102,-0.704
-0.0035333,-0.99999
0.54441,-0.83882
0.73001,-0.68344
0.60907,-0.79312
0.13271,-0.99115
-0.58285,-0.81258
-0.99615,-0.087651
-0.7102,0.704
-0.0035333,0.99999
0.54441,0.83882
0.73001,0.68344
0.60907,0.79312
0.13271,0.99115
-0.58264,0.81273
-0.99611,0.088081
-0.71792,-0.69613
-0.048326,-0.99883
0.47649,-0.87918
0.70852,-0.70569
0.76832,-0.64006
0.77269,-0.63478
0.76395,-0.64527
0.69797,-0.71613
0.4665,-0.88452
0.0044987,-0.99999
-0.46591,-0.88483
-0.65923,-0.75194
-0.52168,-0.85314
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65791,0.7531
0.99943,0.033863
0.70647,-0.70774
0.047295,-0.99888
-0.47653,-0.87916
-0.70821,-0.706
-0.76138,-0.6483
-0.74377,-0.66844
-0.71834,-0.6957
-0.70784,-0.70638
-0.70732,-0.7069
-0.70711,-0.70711
-0.70728,-0.70693
-0.70741,-0.7068
-0.71486,-0.69927
-0.73807,-0.67472
-0.76089,-0.64888
-0.72894,-0.68458
-0.5437,-0.83928
-0.079728,-0.99682
0.59558,-0.8033
0.9962,-0.087054
0.71788,0.69616
0.048757,0.99881
-0.46677,0.88438
-0.67619,0.73672
-0.71557,0.69855
-0.75297,0.65805
-0.89212,0.45179
-1,0.0030352
-0.8795,-0.4759
-0.72166,-0.69225
-0.80929,-0.58741
-0.99619,-0.087154
-0.764,0.64522
-0.057229,0.99836
0.52133,0.85336
0.69761,0.71648
0.53523,0.84471
0.057761,0.99833
-0.45169,0.89218
-0.65845,0.75262
-0.52164,0.85317
-0.056732,0.99839
0.45195,0.89204
0.65845,0.75262
0.52143,0.8533
0.0563,0.99841
-0.46176,0.887
-0.69151,0.72237
-0.58717,0.80946
-0.087154,0.99619
0.64541,0.76383
0.99839,0.056797
0.84742,-0.53092
0.68419,-0.7293
0.7933,-0.60883
0.99115,-0.13271
0.81258,0.58285
0.087651,0.99615
-0.704,0.7102
-0.99999,0.0035333
-0.83895,-0.5442
-0.68376,-0.72971
-0.79978,-0.60029
-0.9961,-0.088182
-0.76403,0.64519
-0.056797,0.99839
0.53092,0.84742
0.7293,0.68419
0.60883,0.7933
0.13271,0.99115
-0.58285,0.81258
-0.99615,0.087651
-0.7102,-0.704
-0.0035333,-0.99999
0.54441,-0.83882
0.73001,-0.68344
0.60907,-0.79312
0.13271,-0.99115
-0.58285,-0.81258
-0.99615,-0.087651
-0.7102,0.704
-0.0035333,0.99999
0.54441,0.83882
0.73001,0.68344
0.60907,0.79312
0.13271,0.99115
-0.58264,0.81273
-0.99611,0.088081
-0.71792,-0.69613
-0.048326,-0.99883
0.47649,-0.87918
0.70852,-0.70569
0.76832,-0.64006
0.77269,-0.63478
0.76395,-0.64527
0.69797,-0.71613
0.4665,-0.88452
0.0044987,-0.99999
-0.46591,-0.88483
-0.65923,-0.75194
0.77061,0.63731
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65809,0.75294
0.99944,0.033431
0.69863,-0.71549
0.0025021,-1
-0.54466,-0.83865
-0.73001,-0.68344
-0.60927,-0.79297
-0.13314,-0.9911
0.57365,-0.8191
0.99117,-0.13261
0.7708,0.63708
0.079627,0.99682
-0.64934,0.7605
-0.99691,0.078599
-0.76014,-0.64975
-0.078168,-0.99694
0.65809,-0.75294
0.99944,-0.033431
0.69863,0.71549
0.0025021,1
-0.54466,0.83865
-0.73001,0.68344
-0.60927,0.79297
-0.13314,0.9911
0.57365,0.8191
0.99117,0.13261
0.7708,-0.63708
0.079627,-0.99682
-0.64934,-0.7605
-0.99691,-0.078599
-0.76014,0.64975
-0.078168,0.99694
0.65791,0.7531
0.99943,0.033863
0.70647,-0.70774
0.047295,-0.99888
-0.47653,-0.87916
-0.70821,-0.706
-0.76138,-0.6483
-0.74377,-0.66844
-0.71834,-0.6957
-0.70784,-0.70638
-0.70732,-0.7069
